INSTNM,STABBR,REGION,ADM_RATE,UGDS,COSTT4_A,MD_EARN_WNE_P10,MD_EARN_WNE_P6,DEBT_MDN_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_4_POOLED_SUPP,RET_FT4_POOLED_SUPP,isNCF
Northeastern University,MA,NE,0.2744,13666,65469,67400,54400,25000,0.78694517,0.625628141,0.747508306,0.869665135,0.8667,0.8399,0.9664,FALSE
Northern Essex Community College,MA,NE,,5133,13606,32400,28500,5250,0.502997003,0.410423453,0.565977742,0.603982301,,,,FALSE
College of Our Lady of the Elms,MA,NE,0.7949,1142,44722,46200,43100,23056,0.594936709,0.451612903,0.622641509,0.767441861,0.6066,0.6695,0.8261,FALSE
Pine Manor College,MA,NE,0.5119,255,43513,36600,29000,12000,0.337254902,0.296296296,,,0.2768,0.3207,0.5421,FALSE
Pope St John XXIII National Seminary,MA,NE,,,,,,,,,,,,,,FALSE
Quincy College,MA,NE,,4634,18559,41800,36800,8500,0.458734525,0.402061856,0.503018109,0.517985612,,,,FALSE
Quinsigamond Community College,MA,NE,,6584,12353,34900,30100,7599,0.52080891,0.46628131,0.580213904,0.545702592,,,,FALSE
Regis College,MA,NE,0.8163,965,55413,47500,35800,25000,0.648183556,0.582352941,0.595628415,0.770588235,0.5,0.4371,0.802,FALSE
Roxbury Community College,MA,NE,,1834,14091,33600,26300,,,,,,,,,FALSE
Saint John's Seminary,MA,NE,,23,,,,,,,,,,,,FALSE
Salem State University,MA,NE,0.8191,6776,23828,43500,36200,17941,0.612883436,0.527663088,0.59877175,0.722014925,0.5201,0.5067,0.7812,FALSE
Salter College-West Boylston,MA,NE,,104,,27200,23100,7917,0.334394905,0.275835276,0.470676692,0.613953488,,,,FALSE
Simmons University,MA,NE,0.6044,1708,56238,55800,47200,23000,0.772676372,0.682835821,0.793233083,0.824512535,0.7362,0.7004,0.8281,FALSE
Bard College at Simon's Rock,MA,NE,0.6609,391,68409,32500,21700,14000,0.688888889,0.537037037,0.796875,0.709677419,0.676,,0.8038,FALSE
Smith College,MA,NE,0.3187,2519,66647,46200,35300,19000,0.823660714,0.743243243,0.839215686,0.856801909,0.8844,0.8716,0.9359,FALSE
Southeastern Technical Institute,MA,NE,0.3882,129,,40300,35300,5500,0.612716763,0.536842105,,,,,,FALSE
Springfield College,MA,NE,0.6989,2204,49986,45100,38500,20590,0.550250289,0.339440694,0.565822785,0.818181818,0.7175,0.7104,0.8537,FALSE
Springfield Technical Community College,MA,NE,,4837,12982,31700,26800,4000,0.520152505,0.46953405,0.561946903,0.563862928,,,,FALSE
University of Massachusetts-Dartmouth,MA,NE,0.8427,6559,26536,48200,39500,18335,0.664750457,0.525809274,0.667808219,0.767150396,0.4863,0.4828,0.7382,FALSE
Stonehill College,MA,NE,0.7212,2494,56439,60800,47700,26000,0.860373648,0.764705882,0.865217391,0.872992701,0.7983,0.8466,0.8883,FALSE
Suffolk University,MA,NE,0.8355,4952,51164,53100,42300,21000,0.699802761,0.59025788,0.673417722,0.792741165,0.5964,0.5639,0.7617,FALSE
Rob Roy Academy-Taunton,MA,NE,,26,,19900,16400,5221,0.333333333,0.301587302,,,,,,FALSE
Tufts University,MA,NE,0.1491,5492,68051,75800,51200,16052,0.913721414,0.839694657,0.874476987,0.945945946,0.9265,0.935,0.9584,FALSE
Wellesley College,MA,NE,0.2208,2375,65966,60800,44900,9675,0.895604396,0.878048781,0.85106383,0.925531915,0.8995,0.9341,0.9544,FALSE
Wentworth Institute of Technology,MA,NE,0.9187,4204,51015,65100,53300,22500,0.825940483,0.712871287,0.805019305,0.891734575,0.6643,0.651,0.8383,FALSE
Western New England University,MA,NE,0.8071,2723,49541,54900,44900,19500,0.752967359,0.639130435,0.715686275,0.811267606,0.6043,0.5839,0.7814,FALSE
Westfield State University,MA,NE,0.8525,5375,21684,46100,36300,15000,0.716633267,0.584175084,0.735602094,0.773087071,0.6566,0.6365,0.779,FALSE
Wheaton College,MA,NE,0.4789,1678,63428,47600,36300,23500,0.804924242,0.715789474,0.75974026,0.860215054,0.7858,0.7853,0.872,FALSE
Wheelock College,MA,NE,0.7726,603,50024,37900,32500,21500,0.663636364,0.615384615,0.610294118,0.732620321,0.591,0.6327,0.7132,FALSE
Williams College,MA,NE,0.1458,2033,68430,59000,42600,13750,0.810077519,,,0.810126582,0.9387,0.9612,0.9737,FALSE
Worcester Polytechnic Institute,MA,NE,0.4849,4337,62522,84900,67500,27000,0.916730329,0.852941177,0.889880952,0.941469489,0.8746,0.8562,0.9498,FALSE
Worcester State University,MA,NE,0.7633,5035,20920,48200,37900,13520,0.655221745,0.580487805,0.65625,0.711111111,0.5562,0.5498,0.7893,FALSE
Adrian College,MI,GL,0.5973,1609,50195,38600,32100,17711,0.619142572,0.485294118,0.60591133,0.747692308,0.5281,0.5299,0.6673,FALSE
Albion College,MI,GL,0.706,1558,54078,47400,34900,21500,0.753894081,0.610169492,0.797297297,0.778145695,0.6393,0.6968,0.804,FALSE
Hillsdale Beauty College,MI,GL,,23,,,,6282,0.581395349,,,,,,,FALSE
Northwestern Technological Institute,MI,GL,,603,,33400,27300,8227,0.275123559,0.225609756,,,,,,FALSE
Alma College,MI,GL,0.64,1392,50565,42200,34000,23000,0.736296296,0.610294118,0.733333333,0.795986622,0.6724,0.63,0.779,FALSE
Alpena Community College,MI,GL,,1067,8789,31600,24100,5500,0.430022573,0.327102804,0.574074074,0.62962963,0.3521,,0.6337,FALSE
Andrews University,MI,GL,0.5766,1439,38316,45200,33300,22500,0.500618047,0.44137931,0.496527778,0.58008658,0.5887,0.5918,0.8752,FALSE
Aquinas College,MI,GL,0.7451,1434,40670,37300,31000,19666.5,0.619587629,0.465753425,0.622739018,0.708791209,0.5591,0.5636,0.7602,FALSE
Baker College,MI,GL,,11431,18725,27200,23800,12875,0.324833632,0.24609395,0.425598698,0.538780721,0.1383,0.1772,0.471,FALSE
Bay de Noc Community College,MI,GL,,1386,10666,29700,24300,6000,0.430367505,0.322580645,0.614285714,0.611650485,,,,FALSE
Bayshire Academy of Beauty Craft Inc,MI,GL,,37,,13000,14700,,,,,,,,,FALSE
Cadillac Institute of Cosmetology,MI,GL,,18,,,,,,,,,,,,FALSE
Calvin College,MI,GL,0.8348,3656,44630,44800,36200,22000,0.834390416,0.72,0.806794055,0.887966805,0.744,0.7497,0.8574,FALSE
Calvin Theological Seminary,MI,GL,,,,,,,,,,,,,,FALSE
Carnegie Institute,MI,GL,,167,20468,32100,29400,9178,0.623728814,0.567251462,0.7,0.705882353,,,,FALSE
Michigan School of Psychology,MI,GL,,,,,,,,,,,,,,FALSE
Central Michigan University,MI,GL,0.6775,17489,23328,41900,34100,21250,0.557964971,0.427237354,0.565191025,0.641783029,0.579,0.6026,0.7723,FALSE
Mott Community College,MI,GL,,6290,11358,25800,20600,6875,0.240427303,0.175631386,0.385775862,0.453100159,,,,FALSE
Empire Beauty School-Michigan,MI,GL,,263,,16500,15000,8100,0.274257426,0.193891102,0.451977401,0.6375,,,,FALSE
Cleary University,MI,GL,0.4774,519,28353,53600,44700,15000,0.47029703,0.349462366,0.532374101,0.64556962,0.4255,0.3409,0.6869,FALSE
Concordia University-Ann Arbor,MI,GL,0.4569,815,41245,,,17482,0.532168726,0.334104046,0.573751452,0.750402577,0.318,0.4109,0.6608,FALSE
Cranbrook Academy of Art,MI,GL,,,,,,,,,,,,,,FALSE
College for Creative Studies,MI,GL,0.4899,1347,54451,44100,32800,21500,0.564102564,0.400921659,0.610837438,0.670781893,0.5878,0.5951,0.7786,FALSE
Davenport University,MI,GL,0.8192,5030,27536,30700,31400,17377,0.35505563,0.260585065,0.465223399,0.665024631,0.4259,0.402,0.6988,FALSE
David Pressley School of Cosmetology,MI,GL,,231,,15300,17000,6500,0.387878788,0.315068493,0.4375,0.659574468,,,,FALSE
Delta College,MI,GL,,7291,9949,30300,24700,4578,0.368614169,0.276605505,0.501070664,0.547785548,,,,FALSE
Detroit Business Institute-Downriver,MI,GL,,44,,20300,18600,13419.5,0.413533835,0.378947368,,,,,,FALSE
Michigan State University-College of Law,MI,GL,,,,,,,,,,,,,,FALSE
MIAT College of Technology,MI,GL,0.9862,700,29104,41900,42700,12499.5,0.424137931,0.338662791,0.5,0.632183908,,,,FALSE
University of Detroit Mercy,MI,GL,0.6471,2674,50915,47100,45100,20875,0.693396226,0.588028169,0.710638298,0.80941704,0.6495,0.6206,0.8476,FALSE
Dorsey Business Schools-Madison Heights,MI,GL,,358,30825,22700,19600,9500,0.20510931,0.183844818,0.289320388,0.5,,,,FALSE
Dorsey Business Schools-Southgate,MI,GL,,109,31355,22700,19600,9500,0.20510931,0.183844818,0.289320388,0.5,,,,FALSE
Eastern Michigan University,MI,GL,0.4474,16536,22203,39300,32000,18500,0.438433589,0.360637833,0.469863014,0.54813278,0.4055,0.4442,0.7332,FALSE
Creative Hair School of Cosmetology,MI,GL,,25,,,,,,,,,,,,FALSE
Ferris State University,MI,GL,0.7416,11549,21896,44500,36500,16913,0.589197159,0.468410326,0.626338755,0.720440882,0.4386,0.5112,0.7679,FALSE
Flint Institute of Barbering Inc,MI,GL,0.7895,42,,,,11798.5,0.225806452,,,,,,,FALSE
Glen Oaks Community College,MI,GL,,667,10085,28500,26000,5500,0.388802488,0.309823678,0.468085106,0.672413793,,,,FALSE
Kettering University,MI,GL,0.7033,1850,56267,80500,70700,24500,0.86438152,0.786324786,0.843317972,0.90504451,0.5719,0.6212,0.9423,FALSE
Gogebic Community College,MI,GL,,758,12839,28500,24700,5500,0.550644567,0.401544402,0.676616915,0.710843374,,,,FALSE
Grace Christian University,MI,GL,0.6411,834,22013,28600,23800,8565.5,0.464566929,0.336898396,0.572413793,0.632653061,0.439,0.4845,0.6387,FALSE
Cornerstone University,MI,GL,0.6737,1681,38419,35400,32900,18500,0.601927354,0.435950413,0.64410058,0.770114943,0.5334,0.5673,0.7947,FALSE
Grand Rapids Community College,MI,GL,,12597,12659,31300,25200,4500,0.365267176,0.258697734,0.498197549,0.572916667,,,,FALSE
Grand Valley State University,MI,GL,0.809,21837,22276,42800,35300,19000,0.635198852,0.487112439,0.646280506,0.732735182,0.6575,0.6849,0.835,FALSE
Great Lakes Christian College,MI,GL,,129,24142,29400,19600,10292.5,0.361842105,0.303797468,0.411764706,,0.198,0.2907,0.4429,FALSE
Henry Ford College,MI,GL,,10935,9071,31400,23900,6468,0.194420432,0.149944873,0.329411765,0.421185372,0.0657,,,FALSE
Hillsdale College,MI,GL,0.4149,1511,,,,,,,,,0.838,0.7835,0.9394,FALSE
Hope College,MI,GL,0.7363,3029,43717,46200,36500,24800,0.807017544,0.683333333,0.81971831,0.839416058,0.799,0.7811,0.8952,FALSE
Jackson College,MI,GL,,3962,14297,30500,25300,5893.5,0.327839906,0.247937894,0.426652893,0.514905149,0.118,,0.5617,FALSE
Kalamazoo College,MI,GL,0.7338,1415,57116,48700,34500,25441,0.825059102,0.766666667,0.823529412,0.840163934,0.835,0.8338,0.8929,FALSE
Kalamazoo Valley Community College,MI,GL,,6911,8865,30000,24700,4591,0.289769183,0.20431934,0.398545935,0.530848329,,,,FALSE
Kellogg Community College,MI,GL,,3497,12311,31500,25700,8141,0.270414201,0.206625981,0.382640587,0.473880597,,,,FALSE
Kirtland Community College,MI,GL,,1098,12030,25400,22900,6650,0.42712294,0.381338742,0.478070175,0.588235294,,,,FALSE
Michigan College of Beauty-Monroe,MI,GL,,128,,,15100,5641,0.392857143,0.324786325,0.509803922,,,,,FALSE
Lake Michigan College,MI,GL,,2629,12922,24100,22900,5500,0.293759513,0.208695652,0.462068966,0.576923077,0.1596,,,FALSE
Lake Superior State University,MI,GL,0.5816,1912,21898,37700,29500,15250,0.619374523,0.54509018,0.6400818,0.702786378,0.4245,0.433,0.6944,FALSE
Lansing Community College,MI,GL,,11764,9283,31900,25900,5909,0.305313632,0.22513343,0.404223228,0.473988439,,,,FALSE
Lawrence Technological University,MI,GL,0.5964,2191,44311,55300,46300,19993,0.637288136,0.471518987,0.686346864,0.768456376,0.5362,0.5204,0.8088,FALSE
M J Murphy Beauty College of Mount Pleasant,MI,GL,,38,,,12900,6543.5,0.261904762,,,,,,,FALSE
Macomb Community College,MI,GL,,16146,12212,32500,26600,3000,0.487982717,0.355495251,0.570699709,0.583430572,,,,FALSE
Madonna University,MI,GL,0.7433,2291,29820,40900,38200,20635.5,0.483241926,0.390334573,0.511160714,0.64507772,0.6333,0.5898,0.7789,FALSE
Marygrove College,MI,GL,0.4098,283,27517,28700,22900,20687.5,0.283547258,0.260663507,0.313609468,0.454545455,0.2778,0.2513,0.3776,FALSE
Rochester College,MI,GL,1,987,29581,35300,31600,14904.5,0.465373961,0.348973607,0.543378995,0.604938272,0.3372,0.381,0.5461,FALSE
University of Michigan-Ann Arbor,MI,GL,0.265,29550,28652,63400,49800,18147.5,0.791016247,0.699570816,0.771939954,0.832298137,0.9138,0.9154,0.97,FALSE
Michigan Barber School Inc,MI,GL,,207,,17800,15200,,,,,,,,,FALSE
Michigan State University,MI,GL,0.7155,38770,27006,53600,41600,21829,0.672780505,0.549623546,0.649804276,0.754003724,0.7882,0.8035,0.9124,FALSE
Michigan Technological University,MI,GL,0.7449,5829,27537,66400,55200,19500,0.803037276,0.696035242,0.813924051,0.846071044,0.6668,0.6708,0.8305,FALSE
University of Michigan-Dearborn,MI,GL,0.6428,6961,19323,48600,37600,18203,0.468037975,0.402359109,0.504885994,0.561009818,0.5412,0.56,0.777,FALSE
University of Michigan-Flint,MI,GL,0.6512,5669,19013,40600,32500,19230.5,0.409539474,0.336490251,0.463661454,0.503916449,0.4055,0.4201,0.7293,FALSE
Mid Michigan College,MI,GL,,2913,12118,27700,24700,6000,0.352291736,0.262440758,0.450867052,0.504587156,,,,FALSE
Monroe County Community College,MI,GL,,2249,9366,32100,26600,5258,0.337870296,0.235048679,0.434375,0.542857143,,,,FALSE
Montcalm Community College,MI,GL,,1355,12661,27900,22600,6000,0.459390863,0.373362445,0.553359684,0.662337662,,,,FALSE
Mr Bela's School of Cosmetology Inc,MI,GL,,34,,19500,14200,5277,0.395522388,0.403361345,,,,,,FALSE
Muskegon Community College,MI,GL,,3411,9085,28500,24600,4634,0.350792557,0.22863485,0.513089005,0.636904762,,,,FALSE
Altierus Career Education-Southfield,MI,GL,,487,,22000,17000,7432,0.178956229,0.152641093,0.297193878,0.395480226,,,,FALSE
North Central Michigan College,MI,GL,,1578,9265,26400,23200,5168,0.434599156,0.342105263,0.53271028,0.658227848,,,,FALSE
Northern Michigan University,MI,GL,0.7437,6635,20692,35500,28500,15000,0.567167526,0.457854406,0.596948506,0.661363636,0.4769,0.5214,0.7635,FALSE
Northwestern Michigan College,MI,GL,,3515,14758,30000,24800,7877,0.432057057,0.328437917,0.523022432,0.677115988,0.1703,,0.8485,FALSE
Northwood University,MI,GL,0.6927,2880,38577,48900,41200,18750,0.544764189,0.437810945,0.551381216,0.716216216,0.5618,0.5845,0.7519,FALSE
Oakland Community College,MI,GL,,9866,8419,30600,24900,5162,0.204898872,0.159795168,0.319745223,0.45482389,,,,FALSE
Oakland University,MI,GL,0.8441,15562,21262,43100,36000,17750,0.526408193,0.429319372,0.534194166,0.625829279,0.4627,0.5016,0.7578,FALSE
Olivet College,MI,GL,0.7007,1039,37734,38400,29400,18500,0.552957359,0.438461539,0.599236641,0.63902439,0.5079,0.4315,0.6474,FALSE
Port Huron Cosmetology College,MI,GL,,50,,21100,13100,4949,0.319148936,,,,,,,FALSE
Kuyper College,MI,GL,0.6614,180,28295,28600,27200,14875,0.684466019,0.513888889,0.756097561,0.807692308,0.5102,0.5746,0.6883,FALSE
Ross Medical Education Center-Lansing,MI,GL,,117,,24100,21700,9500,0.317717206,0.275280899,0.411764706,0.587301587,,,,FALSE
Ross Medical Education Center-Madison Heights,MI,GL,,154,,25000,21800,9500,0.301659125,0.256972112,0.409482759,0.522222222,,,,FALSE
Ross Medical Education Center-Flint,MI,GL,,153,,21200,19000,9500,0.276789408,0.221498371,0.409292035,0.617886179,,,,FALSE
Sacred Heart Major Seminary,MI,GL,0.875,284,34536,,,,,,,,,,,FALSE
Saginaw Valley State University,MI,GL,0.7384,7498,20061,39300,32500,18271.5,0.490440196,0.358068316,0.531229878,0.619887731,0.3889,0.4447,0.7055,FALSE
Schoolcraft College,MI,GL,,9359,10201,32700,27500,4929,0.299484116,0.212121212,0.4049217,0.524008351,0.1676,,,FALSE
Siena Heights University,MI,GL,0.6712,2189,36344,42000,39500,14500,0.528835063,0.411927878,0.568075117,0.687165775,0.4431,0.4579,0.7177,FALSE
St Clair County Community College,MI,GL,,2525,8825,30000,25600,5500,0.41110418,0.305555556,0.517690875,0.50729927,,,,FALSE
Southwestern Michigan College,MI,GL,,1767,14310,28000,23000,6500,0.294382023,0.214772727,0.426829268,0.503937008,,,,FALSE
Specs Howard School of Media Arts,MI,GL,,586,,29000,25200,9500,0.328440367,0.253030303,0.401515152,0.512048193,,,,FALSE
Spring Arbor University,MI,GL,0.6702,1835,38045,41000,34100,21205,0.575581395,0.395502646,0.631055901,0.757455268,0.5679,0.544,0.7832,FALSE
Michigan Career and Technical Institute,MI,GL,,208,13764,22900,15000,,,,,,,,,FALSE
Finlandia University,MI,GL,0.3564,365,34420,32400,26800,8944,0.525059666,0.390476191,0.673913044,0.633802817,0.2911,0.3118,0.3789,FALSE
Western Michigan University-Thomas M. Cooley Law School,MI,GL,,,,,,,,,,,,,,FALSE
Twin City Beauty College,MI,GL,,276,,16200,14100,5500,0.395973154,0.351758794,,,,,,FALSE
Walsh College,MI,GL,,880,,60400,49200,12600,0.668231612,0.580327869,0.706467662,0.812030075,,,,FALSE
Washtenaw Community College,MI,GL,,10209,9310,29200,25400,5675,0.318379161,0.24916388,0.437944664,0.462222222,,,,FALSE
Wayne County Community College District,MI,GL,,10143,10949,24900,19900,4705,0.174542409,0.156943071,0.257790368,0.339366516,,,,FALSE
Wayne State University,MI,GL,0.6741,16768,22771,40800,32600,16500,0.382905638,0.317477097,0.423943106,0.541099941,0.4266,0.4019,0.813,FALSE
West Shore Community College,MI,GL,,820,8654,28500,22700,4961,0.379807692,0.30078125,0.495934959,0.540540541,,,,FALSE
Paul Mitchell the School-Grand Rapids,MI,GL,,94,,,,6053,,,,,,,,FALSE
Western Michigan University,MI,GL,0.8232,17704,24032,45000,32300,20188,0.556080791,0.437745741,0.56187175,0.658261643,0.5182,0.5816,0.7837,FALSE
Western Theological Seminary,MI,GL,,,,,,,,,,,,,,FALSE
Wright Beauty Academy,MI,GL,,49,,16300,13900,6333,,,,,,,,FALSE
Academy College,MN,Plains,,56,,33500,29000,18711,0.414285714,0.284090909,,,,,,FALSE
Alexandria Technical & Community College,MN,Plains,,1496,17933,38500,35400,8250.5,0.685550605,0.5232,0.752459016,0.866071429,,,,FALSE
American Indian OIC Inc,MN,Plains,,36,,,13100,,,,,,,,,FALSE
Anoka Technical College,MN,Plains,,1541,16486,40400,35100,9500,0.478780634,0.342465753,0.562977099,0.754578755,,,,FALSE
Anoka-Ramsey Community College,MN,Plains,,5364,15061,38100,32400,7944,0.483764082,0.337142857,0.549815498,0.61337967,,,,FALSE
Augsburg University,MN,Plains,0.6458,2405,49649,46800,38200,21500,0.642147117,0.526717557,0.658252427,0.753191489,0.5939,0.6106,0.7674,FALSE
Riverland Community College,MN,Plains,,1880,12877,34200,30600,9000,0.473419138,0.338709677,0.591289782,0.684615385,,,,FALSE
Northwest Technical College,MN,Plains,,634,15839,34300,28800,7362,0.511571255,0.380743983,0.66798419,0.693693694,,,,FALSE
Bemidji State University,MN,Plains,0.662,4399,20013,40600,35300,12456,0.675523952,0.567447046,0.712981744,0.751584284,0.4618,0.4613,0.7006,FALSE
Bethany Lutheran College,MN,Plains,0.7912,523,35619,34800,29400,17000,0.745257453,0.6,0.752941177,0.822580645,0.5321,0.5216,0.8235,FALSE
Bethel University,MN,Plains,0.835,2777,48485,47300,41100,19475,0.790286976,0.662686567,0.768768769,0.860665845,0.7295,0.7453,0.866,FALSE
Bethel Seminary-St Paul,MN,Plains,,,,47300,41100,19475,0.790286976,0.662686567,0.768768769,0.860665845,,,,FALSE
Central Lakes College-Brainerd,MN,Plains,,1909,16929,33800,29200,8263.5,0.496644295,0.371116709,0.597796143,0.735849057,,,,FALSE
Carleton College,MN,Plains,0.212,2023,66490,54200,39500,19401,0.923357664,,,0.933701658,0.9318,0.938,0.9593,FALSE
Concordia College at Moorhead,MN,Plains,0.616,1980,47672,44500,38200,24250,0.848635236,0.798701299,0.845474614,0.863787375,0.7149,0.7335,0.831,FALSE
Concordia University-Saint Paul,MN,Plains,0.5487,2575,31603,49200,39100,15000,0.611214953,0.480874317,0.61498708,0.757097792,0.5338,0.4848,0.6829,FALSE
Dakota County Technical College,MN,Plains,,2139,15458,38500,35900,9500,0.521,0.365097589,0.596774194,0.70917226,,,,FALSE
Martin Luther College,MN,Plains,0.7061,797,24580,37300,25900,14800,0.898089172,0.803921569,0.930555556,0.899159664,0.713,0.7311,0.8587,FALSE
Lake Superior College,MN,Plains,,3285,16036,38100,31700,8517,0.4679883,0.345709069,0.580831409,0.649647887,,,,FALSE
Cosmetology Careers Unlimited College of Hair Skin and Nails,MN,Plains,,26,,21100,18200,,0.298245614,,,,,,,FALSE
Duluth Business University,MN,Plains,,46,31099,24500,22000,20962,0.363363363,0.276595745,,,0.2712,,,FALSE
Minnesota State Community and Technical College,MN,Plains,,4191,14878,36200,32400,8405,0.516588733,0.383731211,0.617687075,0.716732543,,,,FALSE
Minnesota West Community and Technical College,MN,Plains,,1826,15431,34700,31000,8979,0.520258368,0.404086266,0.609120521,0.75,,,,FALSE
Gustavus Adolphus College,MN,Plains,0.6783,2170,54204,51700,41700,26250,0.832829809,0.775362319,0.837349398,0.845124283,0.8037,0.8174,0.8928,FALSE
Hamline University,MN,Plains,0.6911,2132,48293,49200,39600,19500,0.709728868,0.610552764,0.725055432,0.790123457,0.6318,0.645,0.819,FALSE
Hazelden Betty Ford Graduate School of Addiction Studies,MN,Plains,,,,,,,,,,,,,,FALSE
Hennepin Technical College,MN,Plains,,4286,15977,37000,33100,9500,0.451051675,0.32612782,0.559187279,0.693739425,,,,FALSE
Hibbing Community College,MN,Plains,,893,14340,35400,30600,8250,0.446728972,0.353130016,0.535483871,0.671532847,,,,FALSE
Aveda Institute-Minneapolis,MN,Plains,,443,,30100,26400,6333,0.609210526,0.536656892,0.621004566,0.72,,,,FALSE
Inver Hills Community College,MN,Plains,,3269,14685,41500,33900,8155,0.471348129,0.344747082,0.529116466,0.613821138,,,,FALSE
Itasca Community College,MN,Plains,,845,15671,36400,28400,6500,0.503022975,0.362318841,0.609195402,0.703947368,,,,FALSE
Luther Seminary,MN,Plains,,,,52300,,,,,,,,,,FALSE
Macalester College,MN,Plains,0.4058,2116,64007,47600,32200,20000,0.887378641,,,0.904761905,0.8772,0.9021,0.9329,FALSE
